"GEOID","year","variable","Variable_Description","estimate","moe","moe_pct_of_estimate","County","Geography","State","count"
"36073",2024,"B17001C_ChildPov","American Indian and Alaska Native alone",0,324.061118835467,NA,"Orleans","Orleans County","New York",0
"36073",2024,"B17001D_ChildPov","Asian alone",0,0,NA,"Orleans","Orleans County","New York",0
"36073",2024,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,0,NA,"Orleans","Orleans County","New York",0
"36073",2024,"B17001F_ChildPov","Some Other Race alone",0,49.244581783821,NA,"Orleans","Orleans County","New York",0
"36073",2024,"B17001G_ChildPov","Two or More Races",21.1608222490931,13.3477252089531,63.0775357017384,"Orleans","Orleans County","New York",175
"36073",2024,"B17001H_ChildPov","White alone, not Hispanic or Latino",15.9243336199484,3.60023675976168,22.6083982267972,"Orleans","Orleans County","New York",926
"36073",2024,"B17001I_ChildPov","Hispanic or Latino",15.3238546603476,17.3070521058442,112.941896731952,"Orleans","Orleans County","New York",97
"36099",2017,"B17001B_ChildPov","Black or African American alone",0,67.5922266368342,NA,"Seneca","Seneca County","New York",0
"36099",2017,"B17001C_ChildPov","American Indian and Alaska Native alone",46.1538461538462,616.20138105317,1335.10299228187,"Seneca","Seneca County","New York",6
"36099",2017,"B17001D_ChildPov","Asian alone",14.4927536231884,117.391304347826,810,"Seneca","Seneca County","New York",10
"36099",2017,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,0,NA,"Seneca","Seneca County","New York",0
"36099",2017,"B17001F_ChildPov","Some Other Race alone",0,831.384387633061,NA,"Seneca","Seneca County","New York",0
"36099",2017,"B17001G_ChildPov","Two or More Races",47.3214285714286,51.3392857142857,108.490566037736,"Seneca","Seneca County","New York",106
"36099",2017,"B17001H_ChildPov","White alone, not Hispanic or Latino",12.2305682560418,2.60439168113168,21.2941183648203,"Seneca","Seneca County","New York",749
"36099",2017,"B17001I_ChildPov","Hispanic or Latino",38.2978723404255,28.5631639228401,74.5815946874158,"Seneca","Seneca County","New York",108
"36099",2018,"B17001B_ChildPov","Black or African American alone",0,57.7350269189626,NA,"Seneca","Seneca County","New York",0
"36099",2018,"B17001C_ChildPov","American Indian and Alaska Native alone",0,577.350269189626,NA,"Seneca","Seneca County","New York",0
"36099",2018,"B17001D_ChildPov","Asian alone",62.962962962963,325.336166755522,516.710382494065,"Seneca","Seneca County","New York",17
"36099",2018,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,0,NA,"Seneca","Seneca County","New York",0
"36099",2018,"B17001F_ChildPov","Some Other Race alone",0,433.012701892219,NA,"Seneca","Seneca County","New York",0
