Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
Priority Area,Indicator,Data Years,Region,County,Numerator,Denominator,Percent or Rate,Percent or Rate Unit,Indicator Performance,Concern Level,Quartile Distribution,Region Rate,State Rate,Data Comments,Date Source
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Mohawk Valley,Fulton,2,516,0.4,Preventable asthma hospitalization rate per 100,Improved^,Low Concern,0.0 -< 1.0: Q1 - Q2,0.7,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Western NY,Genesee,4,375,1.1,Preventable asthma hospitalization rate per 100,Worsened^,Moderate Concern,1.0 -< 1.7: Q3,1.9,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Capital Region,Greene,9,382,2.4,Preventable asthma hospitalization rate per 100,Worsened^,High Concern,1.7 - 4.9: Q4,1.6,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,North Country,Hamilton,0,14,0,Preventable asthma hospitalization rate per 100,No Change^,Low Concern,0.0 -< 1.0: Q1 - Q2,0.2,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Mohawk Valley,Herkimer,1,460,0.2,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,0.7,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Tug Hill Seaway,Jefferson,5,1107,0.5,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,0.6,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,New York City,Kings,1549,34440,4.5,Preventable asthma hospitalization rate per 100,Worsened^,High Concern,1.7 - 4.9: Q4,4.3,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Tug Hill Seaway,Lewis,0,170,0,Preventable asthma hospitalization rate per 100,No Change^,Low Concern,0.0 -< 1.0: Q1 - Q2,0.6,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Finger Lakes,Livingston,3,318,0.9,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,2.8,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Long Island,Long Island,431,18102,2.4,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,2.4,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Central NY,Madison,4,454,0.9,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,2.3,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Mid-Hudson,Mid-Hudson,369,20812,1.8,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,1.8,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Mohawk Valley,Mohawk Valley,15,2063,0.7,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,0.7,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Finger Lakes,Monroe,320,8793,3.6,Preventable asthma hospitalization rate per 100,Worsened^,High Concern,1.7 - 4.9: Q4,2.8,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Mohawk Valley,Montgomery,9,553,1.6,Preventable asthma hospitalization rate per 100,Worsened^,Moderate Concern,1.0 -< 1.7: Q3,0.7,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Long Island,Nassau,249,7384,3.4,Preventable asthma hospitalization rate per 100,Worsened^,High Concern,1.7 - 4.9: Q4,2.4,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,New York City,New York,680,14719,4.6,Preventable asthma hospitalization rate per 100,Worsened^,High Concern,1.7 - 4.9: Q4,4.3,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,New York City,New York City,5369,126084,4.3,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,4.3,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,New York State,New York State,7154,216650,3.3,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,3.3,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Western NY,Niagara,30,2276,1.3,Preventable asthma hospitalization rate per 100,Worsened^,Moderate Concern,1.0 -< 1.7: Q3,1.9,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,North Country,North Country,4,2044,0.2,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,0.2,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Central NY,Oneida,29,2206,1.3,Preventable asthma hospitalization rate per 100,Worsened^,Moderate Concern,1.0 -< 1.7: Q3,2.3,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Central NY,Onondaga,136,3790,3.6,Preventable asthma hospitalization rate per 100,Improved^,High Concern,1.7 - 4.9: Q4,2.3,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Finger Lakes,Ontario,1,633,0.2,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,2.8,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Mid-Hudson,Orange,69,4128,1.7,Preventable asthma hospitalization rate per 100,Worsened^,High Concern,1.7 - 4.9: Q4,1.8,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Western NY,Orleans,4,249,1.6,Preventable asthma hospitalization rate per 100,Improved^,Moderate Concern,1.0 -< 1.7: Q3,1.9,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Central NY,Oswego,15,989,1.5,Preventable asthma hospitalization rate per 100,No Change^,Moderate Concern,1.0 -< 1.7: Q3,2.3,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Mohawk Valley,Otsego,2,345,0.6,Preventable asthma hospitalization rate per 100,Improved^,Low Concern,0.0 -< 1.0: Q1 - Q2,0.7,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Mid-Hudson,Putnam,7,455,1.5,Preventable asthma hospitalization rate per 100,Worsened^,Moderate Concern,1.0 -< 1.7: Q3,1.8,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
